|H010|9863|UN|5,000|4,946000|24,73|0|||1.1.2.12.001|24,54|
|H010|9864|UN|3,000|4,766667|14,30|0|||1.1.2.12.001|14,73|
|H010|9865|UN|1,000|4,770000|4,77|0|||1.1.2.12.001|4,91|
|H010|9944|UN|2,000|0,955000|1,91|0|||1.1.2.12.001|1,91|
|H010|9952|PC|22,000|2,096818|46,13|0|||1.1.2.12.001|47,96|
|H010|9969|PC|22,000|1,035909|22,79|0|||1.1.2.12.001|23,47|
|H010|9980|UN|3,000|9,463333|28,39|0|||1.1.2.12.001|28,39|
|H010|9981|UN|1,000|9,310000|9,31|0|||1.1.2.12.001|9,46|
|H010|10033|UN|9,000|2,876667|25,89|0|||1.1.2.12.001|23,73|
|H010|10068|UN|3,000|4,400000|13,20|0|||1.1.2.12.001|13,20|
|H010|10078|PC|34,000|1,190000|40,46|0|||1.1.2.12.001|39,37|
|H010|10106|UN|65,000|4,715077|306,48|0|||1.1.2.12.001|306,54|
|H010|10107|PC|8,000|25,000000|200,00|0|||1.1.2.12.001|177,08|
|H010|10152|UN|3,000|12,986667|38,96|0|||1.1.2.12.001|38,71|
|H010|10153|UN|6,000|11,983333|71,90|0|||1.1.2.12.001|71,95|
|H010|10154|UN|3,000|13,543333|40,63|0|||1.1.2.12.001|40,63|
|H010|10155|UN|4,000|19,017500|76,07|0|||1.1.2.12.001|76,08|
|H010|10239|UN|3,000|23,090000|69,27|0|||1.1.2.12.001|69,04|
|H010|10247|PC|8,000|2,622500|20,98|0|||1.1.2.12.001|25,10|
|H010|10251|UN|509,000|2,435992|1239,92|0|||1.1.2.12.001|1243,49|
|H010|10257|UN|54,000|0,885926|47,84|0|||1.1.2.12.001|48,76|
|H010|10261|PC|341,000|4,710000|1606,11|0|||1.1.2.12.001|1663,74|
|H010|10291|UN|8,000|4,400000|35,20|0|||1.1.2.12.001|35,20|
|H010|10303|UN|13,000|1,943077|25,26|0|||1.1.2.12.001|25,25|
|H010|10330|UN|4,000|0,640000|2,56|0|||1.1.2.12.001|2,56|
|H010|10356|UN|14,000|0,964286|13,50|0|||1.1.2.12.001|13,50|
|H010|10358|PC|9,000|1,673333|15,06|0|||1.1.2.12.001|15,06|
|H010|10363|UN|1,000|49,800000|49,80|0|||1.1.2.12.001|49,80|
|H010|10364|UN|13,000|1,415385|18,40|0|||1.1.2.12.001|18,42|
|H010|10454|UN|2,000|14,380000|28,76|0|||1.1.2.12.001|28,76|
|H010|10480|PC|2,000|3,265000|6,53|0|||1.1.2.12.001|6,28|
|H010|10483|UN|16,000|1,088750|17,42|0|||1.1.2.12.001|17,22|
|H010|10535|UN|2,000|9,345000|18,69|0|||1.1.2.12.001|18,69|
|H010|10539|UN|10,000|1,211000|12,11|0|||1.1.2.12.001|11,98|
|H010|10574|UN|7,000|1,667143|11,67|0|||1.1.2.12.001|11,52|
|H010|10576|UN|27,000|2,068889|55,86|0|||1.1.2.12.001|55,86|
|H010|10585|UN|1,000|1,150000|1,15|0|||1.1.2.12.001|1,15|
|H010|10590|UN|3,000|1,870000|5,61|0|||1.1.2.12.001|6,40|
|H010|10593|UN|8,000|0,637500|5,10|0|||1.1.2.12.001|5,10|
|H010|10611|PC|12,000|2,584167|31,01|0|||1.1.2.12.001|31,01|
|H010|10637|UN|17,000|3,325882|56,54|0|||1.1.2.12.001|56,54|
|H010|10640|UN|13,000|3,326154|43,24|0|||1.1.2.12.001|43,24|
|H010|10682|UN|3,000|6,476667|19,43|0|||1.1.2.12.001|19,42|
|H010|10686|UN|13,000|0,957692|12,45|0|||1.1.2.12.001|12,43|
|H010|10687|UN|7,000|0,958571|6,71|0|||1.1.2.12.001|6,71|
|H010|10691|UN|9,000|2,143333|19,29|0|||1.1.2.12.001|19,25|
|H010|10735|PC|13,000|2,639231|34,31|0|||1.1.2.12.001|34,49|
|H010|10736|PC|29,000|2,638966|76,53|0|||1.1.2.12.001|77,52|
|H010|10737|PC|19,000|2,638947|50,14|0|||1.1.2.12.001|50,31|
|H010|10739|PC|12,000|2,639167|31,67|0|||1.1.2.12.001|31,67|
|H010|10744|PC|23,000|5,282174|121,49|0|||1.1.2.12.001|121,00|
|H010|10745|PC|9,000|2,795556|25,16|0|||1.1.2.12.001|25,65|
|H010|10753|PC|35,000|1,190000|41,65|0|||1.1.2.12.001|40,46|
|H010|10784|UN|1,000|1,710000|1,71|0|||1.1.2.12.001|1,71|
|H010|10789|UN|18,000|2,182778|39,29|0|||1.1.2.12.001|39,29|
|H010|10793|UN|2,000|0,620000|1,24|0|||1.1.2.12.001|1,24|
|H010|10795|UN|3,000|8,936667|26,81|0|||1.1.2.12.001|26,81|
|H010|10810|PC|7,000|4,975714|34,83|0|||1.1.2.12.001|34,82|
|H010|10845|UN|9,000|3,404444|30,64|0|||1.1.2.12.001|30,64|
|H010|10857|UN|5,000|5,268000|26,34|0|||1.1.2.12.001|25,76|
|H010|10859|UN|2,000|5,635000|11,27|0|||1.1.2.12.001|10,51|
|H010|10862|UN|19,000|1,005789|19,11|0|||1.1.2.12.001|15,62|
|H010|10878|UN|492,000|0,454004|223,37|0|||1.1.2.12.001|224,84|
|H010|10909|UN|14,000|1,197857|16,77|0|||1.1.2.12.001|16,77|
|H010|10922|UN|5,000|2,114000|10,57|0|||1.1.2.12.001|10,50|
|H010|10930|UN|2,000|1,910000|3,82|0|||1.1.2.12.001|3,25|
|H010|10932|UN|40,000|1,499000|59,96|0|||1.1.2.12.001|60,76|
|H010|10965|UN|10,000|0,808000|8,08|0|||1.1.2.12.001|8,03|
|H010|10976|UN|10,000|1,138000|11,38|0|||1.1.2.12.001|11,38|
|H010|10978|UN|10,000|3,058000|30,58|0|||1.1.2.12.001|30,58|
|H010|10989|UN|1,000|3,490000|3,49|0|||1.1.2.12.001|3,49|
|H010|11004|UN|60,000|1,068000|64,08|0|||1.1.2.12.001|67,50|
|H010|11028|UN|20,000|3,235000|64,70|0|||1.1.2.12.001|64,70|
|H010|11107|UN|24,000|1,590000|38,16|0|||1.1.2.12.001|37,97|
|H010|11122|UN|7,000|4,172857|29,21|0|||1.1.2.12.001|29,21|
|H010|11125|UN|72,000|5,256944|378,50|0|||1.1.2.12.001|377,42|
|H010|11156|UN|1,000|4,180000|4,18|0|||1.1.2.12.001|4,14|
|H010|11174|UN|5,000|4,076000|20,38|0|||1.1.2.12.001|20,38|
|H010|11176|UN|19,000|0,957895|18,20|0|||1.1.2.12.001|18,16|
|H010|11186|PC|3,000|1,813333|5,44|0|||1.1.2.12.001|5,41|
|H010|11292|UN|8,000|1,473750|11,79|0|||1.1.2.12.001|11,71|
|H010|11315|PC|1,000|2,900000|2,90|0|||1.1.2.12.001|3,07|
|H010|11317|UN|9,000|3,713333|33,42|0|||1.1.2.12.001|33,70|
|H010|11325|UN|7,000|2,835714|19,85|0|||1.1.2.12.001|19,85|
|H010|11362|PC|1,000|4,220000|4,22|0|||1.1.2.12.001|4,22|
|H010|11368|UN|2,000|5,910000|11,82|0|||1.1.2.12.001|3,89|
|H010|11382|UN|6,000|4,423333|26,54|0|||1.1.2.12.001|28,20|
|H010|11428|PC|1,000|2,900000|2,90|0|||1.1.2.12.001|3,07|
|H010|11433|PC|12,000|2,411667|28,94|0|||1.1.2.12.001|28,94|
|H010|11434|PC|7,000|2,097143|14,68|0|||1.1.2.12.001|14,68|
|H010|11436|UN|15,000|1,089333|16,34|0|||1.1.2.12.001|16,14|
|H010|11443|UN|31,000|2,193871|68,01|0|||1.1.2.12.001|68,01|
|H010|11488|UN|39,000|1,195128|46,61|0|||1.1.2.12.001|46,49|
|H010|11489|UN|2,000|4,200000|8,40|0|||1.1.2.12.001|8,40|
|H010|11508|UN|6,000|6,851667|41,11|0|||1.1.2.12.001|41,11|
|H010|11533|PC|6,000|4,440000|26,64|0|||1.1.2.12.001|26,68|
|H010|11540|UN|1,000|9,260000|9,26|0|||1.1.2.12.001|9,80|
|H010|11544|UN|5,000|6,468000|32,34|0|||1.1.2.12.001|33,62|
|H010|11546|UN|30,000|1,342000|40,26|0|||1.1.2.12.001|39,60|
|H010|11548|PC|1,000|2,680000|2,68|0|||1.1.2.12.001|2,67|
|H010|11554|UN|2,000|11,925000|23,85|0|||1.1.2.12.001|21,29|
|H010|11563|PC|22,000|2,473182|54,41|0|||1.1.2.12.001|52,07|
|H010|11565|UN|3,000|4,763333|14,29|0|||1.1.2.12.001|14,29|
|H010|11581|UN|14,000|3,047143|42,66|0|||1.1.2.12.001|42,66|
|H010|11585|PC|1,000|2,980000|2,98|0|||1.1.2.12.001|3,07|
|H010|11589|UN|4,000|1,090000|4,36|0|||1.1.2.12.001|4,36|
|H010|11599|UN|3,000|8,276667|24,83|0|||1.1.2.12.001|24,83|
|H010|11606|UN|35,000|1,602000|56,07|0|||1.1.2.12.001|56,00|
|H010|11607|UN|16,000|1,603125|25,65|0|||1.1.2.12.001|25,66|
|H010|11608|UN|4,000|1,180000|4,72|0|||1.1.2.12.001|4,62|
|H010|11616|UN|7,000|12,295714|86,07|0|||1.1.2.12.001|84,76|
|H010|11617|UN|4,000|11,162500|44,65|0|||1.1.2.12.001|42,43|
|H010|11636|PC|19,000|2,374211|45,11|0|||1.1.2.12.001|44,48|
|H010|11637|PC|4,000|2,472500|9,89|0|||1.1.2.12.001|9,36|
|H010|11638|PC|3,000|2,473333|7,42|0|||1.1.2.12.001|7,02|
|H010|11648|UN|6,000|1,778333|10,67|0|||1.1.2.12.001|12,80|
|H010|11659|UN|8,000|2,537500|20,30|0|||1.1.2.12.001|19,74|
|H010|11670|UN|2,000|7,440000|14,88|0|||1.1.2.12.001|14,88|
|H010|11671|UN|2,000|2,995000|5,99|0|||1.1.2.12.001|5,99|
|H010|11672|UN|1,000|2,150000|2,15|0|||1.1.2.12.001|2,15|
|H010|11754|UN|25,000|1,811200|45,28|0|||1.1.2.12.001|45,28|
|H010|11771|UN|20,000|4,941000|98,82|0|||1.1.2.12.001|98,82|
|H010|11783|UN|53,000|3,072075|162,82|0|||1.1.2.12.001|178,56|
|H010|11784|UN|18,000|3,806111|68,51|0|||1.1.2.12.001|60,64|
|H010|11785|UN|19,000|3,072105|58,37|0|||1.1.2.12.001|64,01|
|H010|11786|UN|29,000|3,072069|89,09|0|||1.1.2.12.001|97,70|
|H010|11788|UN|120,000|0,257000|30,84|0|||1.1.2.12.001|31,20|
|H010|11790|UN|1,000|2,110000|2,11|0|||1.1.2.12.001|2,11|
|H010|11836|UN|9,000|2,876667|25,89|0|||1.1.2.12.001|23,73|
|H010|11840|UN|4,000|5,267500|21,07|0|||1.1.2.12.001|20,78|
|H010|11853|UN|2,000|13,845000|27,69|0|||1.1.2.12.001|27,69|
|H010|11867|UN|1,000|6,600000|6,60|0|||1.1.2.12.001|6,60|
|H010|11868|UN|5,000|4,500000|22,50|0|||1.1.2.12.001|21,17|
|H010|11869|UN|12,000|1,625000|19,50|0|||1.1.2.12.001|20,59|
|H010|11881|UN|47,000|1,202979|56,54|0|||1.1.2.12.001|57,29|
|H010|11931|UN|4,000|4,295000|17,18|0|||1.1.2.12.001|17,17|
|H010|11970|UN|4,000|2,877500|11,51|0|||1.1.2.12.001|10,55|
|H010|11979|UN|10,000|0,938000|9,38|0|||1.1.2.12.001|9,38|
|H010|11990|UN|132,000|2,890000|381,48|0|||1.1.2.12.001|381,48|
|H010|11996|PC|5,000|2,590000|12,95|0|||1.1.2.12.001|12,95|
|H010|12001|UN|6,000|0,788333|4,73|0|||1.1.2.12.001|4,73|
|H010|12012|UN|9,000|1,005556|9,05|0|||1.1.2.12.001|9,05|
|H010|12013|UN|25,000|1,006000|25,15|0|||1.1.2.12.001|20,42|
|H010|12026|UN|6,000|4,340000|26,04|0|||1.1.2.12.001|26,37|
|H010|12034|UN|48,000|1,210000|58,08|0|||1.1.2.12.001|58,66|
|H010|12036|UN|14,000|2,515714|35,22|0|||1.1.2.12.001|35,14|
|H010|12057|UN|63,000|2,266984|142,82|0|||1.1.2.12.001|141,94|
|H010|12061|UN|10,000|2,466000|24,66|0|||1.1.2.12.001|24,66|
|H010|12079|UN|57,000|6,164035|351,35|0|||1.1.2.12.001|351,35|
|H010|12085|UN|3,000|20,376667|61,13|0|||1.1.2.12.001|61,12|
|H010|12086|SC|2,000|36,525000|73,05|0|||1.1.2.12.001|73,05|
|H010|12089|UN|1,000|13,700000|13,70|0|||1.1.2.12.001|13,70|
|H010|12109|UN|17,000|7,034118|119,58|0|||1.1.2.12.001|118,06|
|H010|12111|PC|4,000|2,220000|8,88|0|||1.1.2.12.001|8,82|
|H010|12114|PC|2,000|4,630000|9,26|0|||1.1.2.12.001|9,49|
|H010|12125|UN|3,000|16,383333|49,15|0|||1.1.2.12.001|49,15|
|H010|12142|UN|6,000|6,316667|37,90|0|||1.1.2.12.001|37,90|
|H010|12157|UN|1,000|31,210000|31,21|0|||1.1.2.12.001|31,21|
|H010|12170|UN|1,000|8,630000|8,63|0|||1.1.2.12.001|9,46|
|H010|12185|UN|7,000|5,218571|36,53|0|||1.1.2.12.001|36,69|
|H010|12242|UN|5,000|1,344000|6,72|0|||1.1.2.12.001|6,72|
|H010|12269|UN|17,000|5,828824|99,09|0|||1.1.2.12.001|97,99|
|H010|12274|UN|4,000|70,612500|282,45|0|||1.1.2.12.001|285,70|
|H010|12277|UN|1,000|6,960000|6,96|0|||1.1.2.12.001|7,01|
|H010|12278|UN|1,000|6,960000|6,96|0|||1.1.2.12.001|7,01|
|H010|12299|UN|22,000|2,531818|55,70|0|||1.1.2.12.001|55,70|
|H010|12300|UN|25,000|2,532000|63,30|0|||1.1.2.12.001|63,30|
|H010|12301|UN|41,000|2,531951|103,81|0|||1.1.2.12.001|112,91|
|H010|12313|UN|3,000|6,590000|19,77|0|||1.1.2.12.001|185,79|
|H010|12315|UN|2,000|10,100000|20,20|0|||1.1.2.12.001|20,08|
|H010|12318|UN|19,000|3,072105|58,37|0|||1.1.2.12.001|64,01|
|H010|12319|UN|29,000|3,072069|89,09|0|||1.1.2.12.001|97,70|
|H010|12321|UN|8,000|3,072500|24,58|0|||1.1.2.12.001|26,95|
|H010|12327|UN|5,000|5,922000|29,61|0|||1.1.2.12.001|29,56|
|H010|12329|UN|1,000|5,500000|5,50|0|||1.1.2.12.001|5,76|
|H010|12330|UN|6,000|5,715000|34,29|0|||1.1.2.12.001|33,37|
|H010|12344|PC|9,000|5,406667|48,66|0|||1.1.2.12.001|48,61|
|H010|12345|UN|11,000|5,643636|62,08|0|||1.1.2.12.001|62,08|
|H010|12346|UN|4,000|2,467500|9,87|0|||1.1.2.12.001|9,86|
|H010|12351|UN|44,000|1,202955|52,93|0|||1.1.2.12.001|53,59|
|H010|12353|UN|8,000|1,777500|14,22|0|||1.1.2.12.001|14,65|
|H010|12354|UN|4,000|3,137500|12,55|0|||1.1.2.12.001|12,15|
|H010|12355|UN|3,000|3,136667|9,41|0|||1.1.2.12.001|9,22|
|H010|12418|UN|11,000|1,422727|15,65|0|||1.1.2.12.001|15,65|
|H010|12436|UN|4,000|1,782500|7,13|0|||1.1.2.12.001|7,13|
|H010|12438|UN|14,000|1,782143|24,95|0|||1.1.2.12.001|25,28|
|H010|12439|UN|5,000|1,782000|8,91|0|||1.1.2.12.001|8,91|
|H010|12440|UN|15,000|1,782000|26,73|0|||1.1.2.12.001|27,02|
|H010|12452|PC|14,000|2,385000|33,39|0|||1.1.2.12.001|35,80|
|H010|12453|UN|5,000|6,590000|32,95|0|||1.1.2.12.001|309,65|
|H010|12455|UN|6,000|3,970000|23,82|0|||1.1.2.12.001|23,93|
|H010|12461|UN|3,000|10,903333|32,71|0|||1.1.2.12.001|33,61|
|H010|12475|UN|3,000|7,416667|22,25|0|||1.1.2.12.001|22,24|
|H010|12495|UN|2,000|0,720000|1,44|0|||1.1.2.12.001|1,44|
|H010|12630|UN|15,000|3,063333|45,95|0|||1.1.2.12.001|46,20|
|H010|12673|UN|11,000|9,990909|109,90|0|||1.1.2.12.001|109,90|
|H010|12678|UN|849,000|0,357998|303,94|0|||1.1.2.12.001|376,11|
|H010|12700|UN|16,000|2,686250|42,98|0|||1.1.2.12.001|42,98|
|H010|12702|UN|5,000|2,394000|11,97|0|||1.1.2.12.001|12,88|
|H010|12703|UN|6,000|5,740000|34,44|0|||1.1.2.12.001|34,40|
|H010|12725|UN|1,000|0,580000|0,58|0|||1.1.2.12.001|0,58|
|H010|12761|UN|19,000|1,537895|29,22|0|||1.1.2.12.001|28,10|
|H010|12763|PC|23,000|3,467826|79,76|0|||1.1.2.12.001|78,61|
|H010|12765|UN|17,000|2,532941|43,06|0|||1.1.2.12.001|43,04|
|H010|12779|UN|13,000|3,207692|41,70|0|||1.1.2.12.001|41,70|
|H010|12825|PC|3,000|3,796667|11,39|0|||1.1.2.12.001|11,39|
|H010|12831|UN|4,000|3,970000|15,88|0|||1.1.2.12.001|15,95|
|H010|12836|UN|69,000|1,760000|121,44|0|||1.1.2.12.001|121,37|
|H010|12846|UN|6,000|7,370000|44,22|0|||1.1.2.12.001|44,22|
|H010|12847|UN|5,000|8,674000|43,37|0|||1.1.2.12.001|43,21|
|H010|12858|UN|11,000|5,715455|62,87|0|||1.1.2.12.001|58,26|
|H010|12863|PC|21,000|6,469048|135,85|0|||1.1.2.12.001|135,85|
|H010|12894|UN|10,000|1,667000|16,67|0|||1.1.2.12.001|16,32|
|H010|12899|UN|6,000|1,006667|6,04|0|||1.1.2.12.001|6,17|
|H010|12900|UN|24,000|1,080833|25,94|0|||1.1.2.12.001|25,94|
|H010|12903|UN|88,000|2,817955|247,98|0|||1.1.2.12.001|241,65|
|H010|12914|UN|36,000|0,956111|34,42|0|||1.1.2.12.001|34,42|
|H010|12921|PC|7,000|4,265714|29,86|0|||1.1.2.12.001|29,83|
|H010|12943|UN|2,000|2,855000|5,71|0|||1.1.2.12.001|4,67|
|H010|12951|PC|24,000|1,867917|44,83|0|||1.1.2.12.001|44,83|
|H010|12955|UN|4,000|9,300000|37,20|0|||1.1.2.12.001|37,20|
|H010|12986|UN|13,000|0,582308|7,57|0|||1.1.2.12.001|7,54|
|H010|12987|UN|15,000|0,582000|8,73|0|||1.1.2.12.001|8,73|
|H010|12989|UN|9,000|0,582222|5,24|0|||1.1.2.12.001|5,24|
|H010|12994|UN|46,000|2,531957|116,47|0|||1.1.2.12.001|116,47|
|H010|12997|UN|2,000|3,815000|7,63|0|||1.1.2.12.001|7,23|
|H010|13010|UN|5,000|3,816000|19,08|0|||1.1.2.12.001|19,08|
|H010|13012|UN|2,000|3,815000|7,63|0|||1.1.2.12.001|7,47|
|H010|13021|UN|1,000|3,370000|3,37|0|||1.1.2.12.001|3,55|
|H010|13065|UN|8,000|4,410000|35,28|0|||1.1.2.12.001|34,27|
|H010|13075|UN|3,000|3,716667|11,15|0|||1.1.2.12.001|11,14|
|H010|13088|UN|5,000|6,852000|34,26|0|||1.1.2.12.001|33,46|
|H010|13103|UN|1,000|7,160000|7,16|0|||1.1.2.12.001|7,16|
|H010|13108|UN|3,000|3,610000|10,83|0|||1.1.2.12.001|10,35|
|H010|13110|UN|2,000|5,720000|11,44|0|||1.1.2.12.001|11,44|
|H010|13111|UN|1,000|11,990000|11,99|0|||1.1.2.12.001|11,99|
|H010|13116|UN|4,000|5,560000|22,24|0|||1.1.2.12.001|22,24|
|H010|13118|PC|18,000|1,650000|29,70|0|||1.1.2.12.001|28,80|
|H010|13119|UN|6,000|3,413333|20,48|0|||1.1.2.12.001|20,59|
|H010|13155|UN|15,000|1,905333|28,58|0|||1.1.2.12.001|28,47|
|H010|13156|UN|6,000|2,768333|16,61|0|||1.1.2.12.001|16,57|
|H010|13157|UN|8,000|2,087500|16,70|0|||1.1.2.12.001|16,57|
|H010|13158|UN|9,000|2,767778|24,91|0|||1.1.2.12.001|21,18|
|H010|13159|UN|9,000|1,905556|17,15|0|||1.1.2.12.001|16,93|
|H010|13162|UN|7,000|2,405714|16,84|0|||1.1.2.12.001|16,64|
|H010|13182|UN|2,000|5,570000|11,14|0|||1.1.2.12.001|11,13|
|H010|13185|UN|4,000|11,250000|45,00|0|||1.1.2.12.001|46,28|
|H010|13189|UN|5,000|7,192000|35,96|0|||1.1.2.12.001|36,85|
|H010|13190|UN|5,000|7,650000|38,25|0|||1.1.2.12.001|36,85|
|H010|13202|PC|11,000|4,983636|54,82|0|||1.1.2.12.001|54,82|
|H010|13204|UN|7,000|4,000000|28,00|0|||1.1.2.12.001|28,00|
|H010|13237|UN|13,000|0,915385|11,90|0|||1.1.2.12.001|11,90|
|H010|13264|UN|16,000|9,885000|158,16|0|||1.1.2.12.001|158,16|
|H010|13312|UN|19,000|3,046842|57,89|0|||1.1.2.12.001|57,89|
|H010|13328|UN|26,000|1,303077|33,88|0|||1.1.2.12.001|33,88|
|H010|13329|PC|7,000|2,784286|19,49|0|||1.1.2.12.001|19,73|
|H010|13371|UN|1,000|2,100000|2,10|0|||1.1.2.12.001|2,04|
|H010|13373|UN|4,000|7,525000|30,10|0|||1.1.2.12.001|31,39|
|H010|13374|UN|5,000|9,420000|47,10|0|||1.1.2.12.001|47,10|
|H010|13376|UN|13,000|3,815385|49,60|0|||1.1.2.12.001|45,30|
|H010|13379|PC|13,000|6,510000|84,63|0|||1.1.2.12.001|84,63|
|H010|13387|UN|2,000|22,595000|45,19|0|||1.1.2.12.001|45,07|
|H010|13448|PC|1,000|17,990000|17,99|0|||1.1.2.12.001|18,90|
|H010|13453|UN|1,000|1,990000|1,99|0|||1.1.2.12.001|1,99|
|H010|13466|UN|58,000|0,433966|25,17|0|||1.1.2.12.001|25,17|
|H010|13528|PC|8,000|2,777500|22,22|0|||1.1.2.12.001|22,22|
|H010|13573|UN|3,000|4,280000|12,84|0|||1.1.2.12.001|14,55|
|H010|13576|UN|492,000|3,050000|1500,60|0|||1.1.2.12.001|1524,22|
|H010|13588|UN|12,000|0,650000|7,80|0|||1.1.2.12.001|7,76|
|H010|13611|UN|4,000|5,960000|23,84|0|||1.1.2.12.001|23,04|
|H010|13612|UN|2,000|4,695000|9,39|0|||1.1.2.12.001|9,39|
|H010|13635|UN|4,000|13,020000|52,08|0|||1.1.2.12.001|52,08|
|H010|13673|UN|4,000|1,527500|6,11|0|||1.1.2.12.001|6,53|
|H010|13702|UN|8,000|4,032500|32,26|0|||1.1.2.12.001|32,59|
|H010|13703|UN|10,000|4,033000|40,33|0|||1.1.2.12.001|40,58|
|H010|13705|UN|10,000|2,545000|25,45|0|||1.1.2.12.001|25,46|
|H010|13706|UN|9,000|2,545556|22,91|0|||1.1.2.12.001|22,90|
|H010|13707|UN|6,000|2,545000|15,27|0|||1.1.2.12.001|15,27|
|H010|13709|UN|10,000|7,805000|78,05|0|||1.1.2.12.001|78,05|
|H010|13777|PC|1,000|3,260000|3,26|0|||1.1.2.12.001|3,26|
|H010|13778|UN|10,000|5,894000|58,94|0|||1.1.2.12.001|64,18|
|H010|13781|UN|2,000|0,785000|1,57|0|||1.1.2.12.001|1,67|
|H010|13791|UN|6,000|1,643333|9,86|0|||1.1.2.12.001|9,80|
|H010|13792|UN|6,000|2,355000|14,13|0|||1.1.2.12.001|14,13|
|H010|13793|PC|188,000|10,113989|1901,43|0|||1.1.2.12.001|1893,72|
|H010|13806|UN|12,000|4,308333|51,70|0|||1.1.2.12.001|51,70|
|H010|13831|UN|6,000|0,735000|4,41|0|||1.1.2.12.001|4,40|
|H010|13846|PC|2,000|11,520000|23,04|0|||1.1.2.12.001|23,04|
|H010|13861|UN|2,000|11,345000|22,69|0|||1.1.2.12.001|22,69|
|H010|13862|UN|3,000|9,076667|27,23|0|||1.1.2.12.001|27,22|
|H010|13927|UN|1,000|2,570000|2,57|0|||1.1.2.12.001|2,64|
|H010|13930|PC|42,000|2,374048|99,71|0|||1.1.2.12.001|99,41|
|H010|13931|UN|6,000|3,593333|21,56|0|||1.1.2.12.001|21,31|
|H010|13959|UN|6,000|3,183333|19,10|0|||1.1.2.12.001|19,18|
|H010|13960|UN|10,000|3,184000|31,84|0|||1.1.2.12.001|31,97|
|H010|13962|UN|12,000|4,731667|56,78|0|||1.1.2.12.001|56,74|
|H010|13967|PC|3,000|4,023333|12,07|0|||1.1.2.12.001|12,05|
|H010|13994|UN|3,000|9,336667|28,01|0|||1.1.2.12.001|27,09|
|H010|13998|UN|10,000|0,984000|9,84|0|||1.1.2.12.001|9,84|
|H010|13999|UN|13,000|0,983846|12,79|0|||1.1.2.12.001|12,79|
|H010|14000|UN|11,000|0,983636|10,82|0|||1.1.2.12.001|10,82|
|H010|14001|UN|34,000|0,984118|33,46|0|||1.1.2.12.001|33,46|
|H010|14002|UN|4,000|0,985000|3,94|0|||1.1.2.12.001|3,94|
|H010|14003|UN|26,000|0,983846|25,58|0|||1.1.2.12.001|25,58|
|H010|14004|UN|17,000|0,984118|16,73|0|||1.1.2.12.001|16,73|
|H010|14005|UN|9,000|1,353333|12,18|0|||1.1.2.12.001|9,19|
|H010|14026|UN|85,000|0,268000|22,78|0|||1.1.2.12.001|22,78|
|H010|14055|UN|1,000|35,300000|35,30|0|||1.1.2.12.001|35,30|
|H010|14059|UN|1,000|2,720000|2,72|0|||1.1.2.12.001|2,72|
|H010|14066|UN|9,000|1,625556|14,63|0|||1.1.2.12.001|14,62|
|H010|14087|UN|15,000|4,225333|63,38|0|||1.1.2.12.001|63,37|
|H010|14117|PC|3,000|3,986667|11,96|0|||1.1.2.12.001|12,93|
|H010|14164|PC|8,000|1,190000|9,52|0|||1.1.2.12.001|9,51|
|H010|14172|UN|3,000|8,963333|26,89|0|||1.1.2.12.001|26,89|
|H010|14173|UN|8,000|8,962500|71,70|0|||1.1.2.12.001|71,70|
|H010|14230|UN|15,000|2,909333|43,64|0|||1.1.2.12.001|44,25|
|H010|14276|UN|8,000|1,296250|10,37|0|||1.1.2.12.001|10,46|
|H010|14312|PC|25,000|7,400000|185,00|0|||1.1.2.12.001|190,00|
|H010|14314|PC|1,000|4,220000|4,22|0|||1.1.2.12.001|4,22|
|H010|14323|UN|1,000|14,830000|14,83|0|||1.1.2.12.001|14,81|
|H010|14331|UN|19,000|1,303158|24,76|0|||1.1.2.12.001|24,76|
|H010|14332|UN|38,000|1,192895|45,33|0|||1.1.2.12.001|45,33|
|H010|14337|UN|11,000|5,893636|64,83|0|||1.1.2.12.001|70,60|
|H010|14347|PC|1,000|3,180000|3,18|0|||1.1.2.12.001|3,14|
|H010|14392|UN|10,000|3,386000|33,86|0|||1.1.2.12.001|33,86|
|H010|14398|UN|49,000|2,532041|124,07|0|||1.1.2.12.001|124,07|
|H010|14399|UN|33,000|3,055152|100,82|0|||1.1.2.12.001|83,56|
|H010|14426|UN|11,000|2,739091|30,13|0|||1.1.2.12.001|30,14|
|H010|14453|UN|7,000|1,407143|9,85|0|||1.1.2.12.001|10,05|
|H010|14456|UN|8,000|3,857500|30,86|0|||1.1.2.12.001|30,13|
|H010|14459|UN|7,000|9,075714|63,53|0|||1.1.2.12.001|63,27|
|H010|14474|UN|5,000|2,528000|12,64|0|||1.1.2.12.001|12,64|
|H010|14475|UN|12,000|3,970000|47,64|0|||1.1.2.12.001|47,64|
|H010|14476|UN|8,000|2,887500|23,10|0|||1.1.2.12.001|23,10|
|H010|14478|UN|5,000|12,924000|64,62|0|||1.1.2.12.001|64,61|
|H010|14491|UN|8,000|0,587500|4,70|0|||1.1.2.12.001|4,70|
|H010|14511|UN|1,000|6,540000|6,54|0|||1.1.2.12.001|9,89|
|H010|14513|PC|3,000|2,450000|7,35|0|||1.1.2.12.001|7,35|
|H010|14520|UN|4,000|6,720000|26,88|0|||1.1.2.12.001|26,88|
|H010|14531|UN|10,000|4,393000|43,93|0|||1.1.2.12.001|43,93|
|H010|14541|UN|9,000|1,625556|14,63|0|||1.1.2.12.001|14,63|
